51.50853-0.12574	51.50853	0.12574	2001	10	16	12:00:00 AM	1.27	-3.3	1012.561	71.824	6.66	19.03	4.15	101.95
51.50853-0.12574	51.50853	0.12574	2001	10	16	3:00:00 AM	1.72	-1.42	1013.772	79.553	6.046	23.85	5.68	105.73
51.50853-0.12574	51.50853	0.12574	2001	10	16	6:00:00 AM	2.67	-0.42	1015.949	79.573	6.339	12.45	17.82	108.04
51.50853-0.12574	51.50853	0.12574	2001	10	16	9:00:00 AM	4.73	0.31	1017.316	72.812	6.247	11.26	14.50	108.09
51.50853-0.12574	51.50853	0.12574	2001	10	16	12:00:00 PM	5.12	-0.1	1018.001	68.782	5.665	7.61	5.81	102.60
51.50853-0.12574	51.50853	0.12574	2001	10	16	3:00:00 PM	3.2	-0.1	1019.709	78.934	4.433	0.23	5.33	109.66
51.50853-0.12574	51.50853	0.12574	2001	10	16	6:00:00 PM	1.96	-0.41	1021.543	84.248	4.218	16.26	4.75	100.57
51.50853-0.12574	51.50853	0.12574	2001	10	16	9:00:00 PM	0.92	-0.89	1022.503	87.504	3.517	18.64	-2.31	108.26
51.50853-0.12574	51.50853	0.12574	2001	10	17	12:00:00 AM	0.34	-1.35	1022.974	88.3	2.704	12.55	-0.55	101.95
51.50853-0.12574	51.50853	0.12574	2001	10	17	3:00:00 AM	-0.04	-1.65	1023.558	88.6	1.843	1.83	14.03	106.42
51.50853-0.12574	51.50853	0.12574	2001	10	17	6:00:00 AM	0.67	-1.85	1024.489	83.3	1.585	4.95	16.74	108.21
51.50853-0.12574	51.50853	0.12574	2001	10	17	9:00:00 AM	3.61	-2	1024.223	66.835	3.176	8.48	11.92	103.11
51.50853-0.12574	51.50853	0.12574	2001	10	17	12:00:00 PM	5.1	1.12	1022.164	75.326	3.817	8.86	-0.81	109.89
51.50853-0.12574	51.50853	0.12574	2001	10	17	3:00:00 PM	5.41	4.09	1021.941	91.388	3.74	21.97	17.50	104.58
51.50853-0.12574	51.50853	0.12574	2001	10	17	6:00:00 PM	5.66	3.89	1022.435	88.319	4.28	3.56	10.65	100.47
51.50853-0.12574	51.50853	0.12574	2001	10	17	9:00:00 PM	3.57	0.16	1022.638	78.5	5.062	17.81	4.67	105.01
51.50853-0.12574	51.50853	0.12574	2001	10	18	12:00:00 AM	3.21	-0.36	1021.897	77.269	5.63	0.14	17.25	103.93
51.50853-0.12574	51.50853	0.12574	2001	10	18	3:00:00 AM	3.49	-0.06	1021.585	77.447	5.735	3.26	5.57	101.42
51.50853-0.12574	51.50853	0.12574	2001	10	18	6:00:00 AM	4.53	0.46	1021.414	75.053	5.968	17.72	4.82	108.74
51.50853-0.12574	51.50853	0.12574	2001	10	18	9:00:00 AM	6.41	0.32	1020.432	64.855	6.589	19.12	4.71	100.73
51.50853-0.12574	51.50853	0.12574	2001	10	18	12:00:00 PM	6.47	0.75	1017.487	66.7	6.571	7.39	14.15	108.43
51.50853-0.12574	51.50853	0.12574	2001	10	18	3:00:00 PM	6.74	3.95	1013.485	82.4	7.687	0.00	10.43	102.64
51.50853-0.12574	51.50853	0.12574	2001	10	18	6:00:00 PM	8.65	6.35	1011.99	85.4	6.952	10.33	9.84	106.23
51.50853-0.12574	51.50853	0.12574	2001	10	18	9:00:00 PM	6.69	3.65	1012.288	81.1	4.348	3.49	-0.08	101.35
51.50853-0.12574	51.50853	0.12574	2001	10	19	12:00:00 AM	5.03	2.97	1012.581	86.3	4.401	13.14	10.87	106.29
51.50853-0.12574	51.50853	0.12574	2001	10	19	3:00:00 AM	4.87	2.08	1012.575	82.148	4.376	4.63	6.49	109.32
51.50853-0.12574	51.50853	0.12574	2001	10	19	6:00:00 AM	4.74	0.51	1013.11	73.757	5.489	10.40	15.99	105.75
51.50853-0.12574	51.50853	0.12574	2001	10	19	9:00:00 AM	5.44	-1.05	1012.669	63.1	5.171	20.27	9.12	105.16
51.50853-0.12574	51.50853	0.12574	2001	10	19	12:00:00 PM	5.24	-1.65	1010.32	61.2	3.79	6.38	16.14	103.14
51.50853-0.12574	51.50853	0.12574	2001	10	19	3:00:00 PM	3.5	-0.81	1006.41	73.211	1.341	11.92	9.31	103.89
51.50853-0.12574	51.50853	0.12574	2001	10	19	6:00:00 PM	1.54	-0.28	1002.158	87.5	5.094	9.18	7.94	107.07
51.50853-0.12574	51.50853	0.12574	2001	10	19	9:00:00 PM	0	-1.36	1001.195	90.774	5.842	24.45	-0.34	101.90
51.50853-0.12574	51.50853	0.12574	2001	10	20	12:00:00 AM	-0.08	-1.21	1001.786	91.853	4.881	19.07	-1.40	100.02
51.50853-0.12574	51.50853	0.12574	2001	10	20	3:00:00 AM	0.24	-1.18	1002.904	90.3	5.814	16.20	19.23	103.90
51.50853-0.12574	51.50853	0.12574	2001	10	20	6:00:00 AM	0.31	-1.65	1005.337	86.357	4.385	22.97	13.80	102.53
51.50853-0.12574	51.50853	0.12574	2001	10	20	9:00:00 AM	1.64	-0.47	1007.682	85.54	4.905	20.02	17.25	108.89
51.50853-0.12574	51.50853	0.12574	2001	10	20	12:00:00 PM	1.5	-2.95	1009.033	72.2	5.532	16.55	-1.32	100.06
51.50853-0.12574	51.50853	0.12574	2001	10	20	3:00:00 PM	-0.62	-4.43	1011.053	74.992	5.407	11.00	-0.79	100.74
51.50853-0.12574	51.50853	0.12574	2001	10	20	6:00:00 PM	-4.13	-5.49	1012.233	90.979	3.801	24.84	-3.00	101.15
51.50853-0.12574	51.50853	0.12574	2001	10	20	9:00:00 PM	-4.95	-8.54	1017.402	76.926	6.353	15.31	4.99	102.38
51.50853-0.12574	51.50853	0.12574	2001	10	21	12:00:00 AM	-4.85	-8.01	1023.195	79.56	6.022	0.18	18.23	101.29
51.50853-0.12574	51.50853	0.12574	2001	10	21	3:00:00 AM	-3.3	-6.48	1025.889	79.165	4.789	3.77	8.99	108.78
51.50853-0.12574	51.50853	0.12574	2001	10	21	6:00:00 AM	-5.27	-7.01	1027.725	88.774	4.186	20.23	9.23	100.22
51.50853-0.12574	51.50853	0.12574	2001	10	21	9:00:00 AM	-4	-6.31	1026.426	84.825	4.063	19.39	10.95	108.67
51.50853-0.12574	51.50853	0.12574	2001	10	21	12:00:00 PM	-5.51	-6.98	1027.023	90.65	4.162	21.44	17.86	100.06
51.50853-0.12574	51.50853	0.12574	2001	10	21	3:00:00 PM	-3.99	-6.59	1031.662	82.854	4.595	6.62	-2.73	106.88
51.50853-0.12574	51.50853	0.12574	2001	10	21	6:00:00 PM	-1.88	-3.31	1033.875	90.501	4.731	2.33	7.77	103.43
51.50853-0.12574	51.50853	0.12574	2001	10	21	9:00:00 PM	-1.67	-3.08	1037.656	89.842	3.68	4.73	7.16	100.43
51.50853-0.12574	51.50853	0.12574	2001	10	22	12:00:00 AM	-3.05	-3.85	1040.025	94.3	2.91	21.02	5.54	100.16
51.50853-0.12574	51.50853	0.12574	2001	10	22	3:00:00 AM	0.35	-0.25	1039.584	95.579	3.289	7.39	0.56	102.31
51.50853-0.12574	51.50853	0.12574	2001	10	22	6:00:00 AM	0.62	-2.01	997.002	82.724	3.076	22.12	18.29	106.87
51.50853-0.12574	51.50853	0.12574	2001	10	22	9:00:00 AM	0.22	-2.25	996.688	83.5	3.259	10.67	14.14	109.03
51.50853-0.12574	51.50853	0.12574	2001	10	22	12:00:00 PM	0.07	-2.22	998.042	84.266	3.271	14.88	17.03	103.12
51.50853-0.12574	51.50853	0.12574	2001	10	22	3:00:00 PM	0.54	-2.37	1000.348	80.546	4.09	6.19	12.28	108.84
51.50853-0.12574	51.50853	0.12574	2001	10	22	6:00:00 PM	3.16	-3.43	1002.313	62.1	4.429	7.97	12.57	100.52
51.50853-0.12574	51.50853	0.12574	2001	10	22	9:00:00 PM	3.61	-3.69	1004.292	58.681	4.042	6.72	0.90	104.54
51.50853-0.12574	51.50853	0.12574	2001	10	23	12:00:00 AM	1.56	-3.64	1006.351	68.564	2.671	1.59	15.09	106.93
51.50853-0.12574	51.50853	0.12574	2001	10	23	3:00:00 AM	0.56	-4.1	1008.474	71.306	2.104	22.29	16.84	104.47
51.50853-0.12574	51.50853	0.12574	2001	10	23	6:00:00 AM	0.06	-4.67	1009.724	70.4	1.744	2.45	2.62	109.40
51.50853-0.12574	51.50853	0.12574	2001	10	23	9:00:00 AM	-0.01	-5.34	1010.513	67.516	1.688	19.50	-0.88	100.82
51.50853-0.12574	51.50853	0.12574	2001	10	23	12:00:00 PM	0.08	-4.25	1010.403	72.9	1.94	1.35	6.55	105.54
51.50853-0.12574	51.50853	0.12574	2001	10	23	3:00:00 PM	0.96	-2.45	1011.533	78.1	2.823	8.12	10.66	104.68
51.50853-0.12574	51.50853	0.12574	2001	10	23	6:00:00 PM	3.85	0.55	1011.398	79.4	3.405	14.42	1.50	101.78
51.50853-0.12574	51.50853	0.12574	2001	10	23	9:00:00 PM	5.15	3.05	1010.756	86.3	3.404	13.58	4.05	104.36
51.50853-0.12574	51.50853	0.12574	2001	10	24	12:00:00 AM	4.48	3.54	1011.858	93.822	2.922	14.38	17.50	106.54
51.50853-0.12574	51.50853	0.12574	2001	10	24	3:00:00 AM	3.56	2.06	1012.97	90	2.142	18.42	1.27	106.32
51.50853-0.12574	51.50853	0.12574	2001	10	24	6:00:00 AM	2.82	0.75	1013.748	86.174	1.549	21.25	0.77	102.93
51.50853-0.12574	51.50853	0.12574	2001	10	24	9:00:00 AM	1.62	-0.45	1014.968	86.1	1.39	7.56	7.57	100.26
51.50853-0.12574	51.50853	0.12574	2001	10	24	12:00:00 PM	1.09	-1.25	1015.738	84.4	1.054	18.82	13.70	105.18
51.50853-0.12574	51.50853	0.12574	2001	10	24	3:00:00 PM	2.41	-1.45	1016.966	75.721	1.292	18.16	-1.31	109.61
51.50853-0.12574	51.50853	0.12574	2001	10	24	6:00:00 PM	3.42	-0.33	1017.449	76.625	2.228	16.60	17.84	102.33
51.50853-0.12574	51.50853	0.12574	2001	10	24	9:00:00 PM	5.53	3.65	1016.782	88.03	2.955	21.33	8.40	105.10
51.50853-0.12574	51.50853	0.12574	2001	10	25	12:00:00 AM	6.22	5.63	1016.935	96.034	2.799	0.62	-2.63	100.06
51.50853-0.12574	51.50853	0.12574	2001	10	25	3:00:00 AM	5.79	5.01	1016.893	94.872	3.337	10.19	18.11	106.35
51.50853-0.12574	51.50853	0.12574	2001	10	25	6:00:00 AM	5.57	4.73	1015.959	94.2	3.76	6.48	1.57	108.96
51.50853-0.12574	51.50853	0.12574	2001	10	25	9:00:00 AM	6.06	4.85	1013.762	91.9	5.368	18.27	9.83	100.38
51.50853-0.12574	51.50853	0.12574	2001	10	25	12:00:00 PM	8.09	7.05	1010.798	92.9	6.001	14.01	1.92	103.95
51.50853-0.12574	51.50853	0.12574	2001	10	25	3:00:00 PM	9.42	7.39	1006.745	86.8	7.034	22.61	17.96	107.42
51.50853-0.12574	51.50853	0.12574	2001	10	25	6:00:00 PM	9.73	6.55	1003.092	81	9.776	20.42	9.30	104.97
51.50853-0.12574	51.50853	0.12574	2001	10	25	9:00:00 PM	7.87	1.5	1002.662	63.737	7.554	21.22	14.95	107.83
51.50853-0.12574	51.50853	0.12574	2001	10	26	12:00:00 AM	5.53	-0.18	1005.254	66.665	6.941	11.44	8.45	103.68
51.50853-0.12574	51.50853	0.12574	2001	10	26	3:00:00 AM	4.25	-2	1007.756	63.502	7.585	0.96	-0.69	109.29
51.50853-0.12574	51.50853	0.12574	2001	10	26	6:00:00 AM	2.64	-5.15	1008.363	56.509	6.825	10.96	-1.85	100.40
51.50853-0.12574	51.50853	0.12574	2001	10	26	9:00:00 AM	2.04	-5.56	1008.553	57.3	7.051	11.59	14.53	108.51
51.50853-0.12574	51.50853	0.12574	2001	10	26	12:00:00 PM	1.83	-5.45	1009.306	58.4	6.324	7.49	-0.34	105.78
51.50853-0.12574	51.50853	0.12574	2001	10	26	3:00:00 PM	2.87	-5.15	1009.003	55.6	7.973	16.63	14.50	104.59
51.50853-0.12574	51.50853	0.12574	2001	10	26	6:00:00 PM	5.24	-4.15	1008.99	50.8	9.659	6.59	17.24	102.75
51.50853-0.12574	51.50853	0.12574	2001	10	26	9:00:00 PM	5.32	-2.89	1010.281	55.339	7.347	13.30	15.04	108.86
51.50853-0.12574	51.50853	0.12574	2001	10	27	12:00:00 AM	3.56	-2.39	1012.404	64.892	6.409	3.49	11.05	108.47
51.50853-0.12574	51.50853	0.12574	2001	10	27	3:00:00 AM	3.46	-2.79	1013.865	63.316	6.284	5.53	15.87	105.85
51.50853-0.12574	51.50853	0.12574	2001	10	27	6:00:00 AM	1.25	-6.21	1013.783	57.5	5.871	5.27	11.30	109.10
51.50853-0.12574	51.50853	0.12574	2001	10	27	9:00:00 AM	0.54	-6.36	1013.886	59.83	5.267	21.78	4.06	107.85
51.50853-0.12574	51.50853	0.12574	2001	10	27	12:00:00 PM	0.18	-6.29	1013.947	61.475	4.858	7.83	1.22	109.96
51.50853-0.12574	51.50853	0.12574	2001	10	27	3:00:00 PM	0.74	-5.95	1015.236	61.1	4.706	7.08	13.48	105.65
51.50853-0.12574	51.50853	0.12574	2001	10	27	6:00:00 PM	3.53	-4.46	1016.038	56.028	4.717	15.03	9.96	109.66
51.50853-0.12574	51.50853	0.12574	2001	10	27	9:00:00 PM	4.36	-3.44	1016.42	56.742	4.119	1.53	-0.35	104.43
51.50853-0.12574	51.50853	0.12574	2001	10	28	12:00:00 AM	2.19	-3.35	1017.726	66.8	2.938	10.79	10.82	107.72
51.50853-0.12574	51.50853	0.12574	2001	10	28	3:00:00 AM	1.07	-3.61	1018.63	70.842	2.239	13.39	13.52	107.46
51.50853-0.12574	51.50853	0.12574	2001	10	28	6:00:00 AM	0.31	-3.78	1018.972	73.988	1.642	21.57	9.59	109.61
51.50853-0.12574	51.50853	0.12574	2001	10	28	9:00:00 AM	-0.1	-4.11	1018.844	74.5	1.688	7.95	15.12	107.94
51.50853-0.12574	51.50853	0.12574	2001	10	28	12:00:00 PM	-0.19	-4.65	1017.829	71.7	2.113	24.10	13.96	105.92
51.50853-0.12574	51.50853	0.12574	2001	10	28	3:00:00 PM	1.26	-5.05	1017.497	62.6	3.445	11.30	7.93	101.89
51.50853-0.12574	51.50853	0.12574	2001	10	28	6:00:00 PM	2.94	-0.14	1016.008	80.02	4.192	13.47	7.70	104.66
51.50853-0.12574	51.50853	0.12574	2001	10	28	9:00:00 PM	5.51	3.55	1014.295	87.011	3.314	23.07	0.13	102.96
51.50853-0.12574	51.50853	0.12574	2001	10	29	12:00:00 AM	3.83	-0.08	1014.776	75.59	5.413	4.01	-0.11	101.54
51.50853-0.12574	51.50853	0.12574	2001	10	29	3:00:00 AM	2.58	-1.63	1014.945	73.976	6.318	14.90	0.31	102.18
51.50853-0.12574	51.50853	0.12574	2001	10	29	6:00:00 AM	2.96	-0.85	1013.832	75.788	6.462	23.64	3.62	104.76
51.50853-0.12574	51.50853	0.12574	2001	10	29	9:00:00 AM	2.5	-0.84	1013.201	78.483	5.475	24.31	7.12	109.83
51.50853-0.12574	51.50853	0.12574	2001	10	29	12:00:00 PM	2.01	-1.37	1012.839	78.29	5.226	21.34	0.57	109.68
51.50853-0.12574	51.50853	0.12574	2001	10	29	3:00:00 PM	2.7	-0.67	1012.801	78.088	6.493	23.89	14.64	105.07
51.50853-0.12574	51.50853	0.12574	2001	10	29	6:00:00 PM	4.22	-1.83	1012.645	64.63	7.864	16.60	15.44	109.85
51.50853-0.12574	51.50853	0.12574	2001	10	29	9:00:00 PM	4.11	-2.36	1012.547	62.824	7.768	12.18	-0.23	101.16
51.50853-0.12574	51.50853	0.12574	2001	10	30	12:00:00 AM	1.98	-4.75	1014.393	60.9	6.013	13.01	4.99	109.12
51.50853-0.12574	51.50853	0.12574	2001	10	30	3:00:00 AM	1.54	-3.95	1015.852	66.9	4.357	1.04	16.68	101.48
51.50853-0.12574	51.50853	0.12574	2001	10	30	6:00:00 AM	1.55	-2.15	1016.567	76.6	4.008	7.30	16.15	104.72
51.50853-0.12574	51.50853	0.12574	2001	10	30	9:00:00 AM	0.18	-1.96	1017.344	85.296	3.233	17.02	9.56	104.90
51.50853-0.12574	51.50853	0.12574	2001	10	30	12:00:00 PM	-0.37	-3.39	1017.418	80.005	3.419	13.57	13.69	107.20
51.50853-0.12574	51.50853	0.12574	2001	10	30	3:00:00 PM	0.16	-3.39	1018.044	77.067	3.446	10.88	-0.24	108.52
51.50853-0.12574	51.50853	0.12574	2001	10	30	6:00:00 PM	3.07	-2.46	1018.177	66.874	3.245	24.78	17.71	108.95
51.50853-0.12574	51.50853	0.12574	2001	10	30	9:00:00 PM	3.73	-1.45	1016.255	68.8	2.2	16.56	3.24	109.31
51.50853-0.12574	51.50853	0.12574	2001	10	31	12:00:00 AM	2.5	-1.15	1013.833	76.6	2.7	21.81	13.18	100.34
51.50853-0.12574	51.50853	0.12574	2001	10	31	3:00:00 AM	2.67	0.25	1009.777	84.1	5.091	17.59	-2.27	101.75
51.50853-0.12574	51.50853	0.12574	2001	10	31	6:00:00 AM	4.06	3.85	1005.532	98.5	3.189	16.15	15.92	104.43
51.50853-0.12574	51.50853	0.12574	2001	10	31	9:00:00 AM	2.57	0.95	1002.411	88.994	2.749	14.81	5.13	108.14
51.50853-0.12574	51.50853	0.12574	2001	10	31	12:00:00 PM	1.52	0.26	1000.411	91.684	3.25	24.83	18.54	101.10
51.50853-0.12574	51.50853	0.12574	2001	10	31	3:00:00 PM	0.54	-1.73	1000.618	84.599	2.773	3.02	19.87	109.00
51.50853-0.12574	51.50853	0.12574	2001	10	31	6:00:00 PM	2.3	0.04	1001.725	85.281	3.448	24.94	7.36	101.45
51.50853-0.12574	51.50853	0.12574	2001	10	31	9:00:00 PM	2.88	0.98	1004.219	87.55	3.583	22.57	12.69	107.31
51.50853-0.12574	51.50853	0.12574	2001	11	1	12:00:00 AM	2.94	0.06	1009.455	81.222	7.06	23.65	2.37	100.04
51.50853-0.12574	51.50853	0.12574	2001	11	1	3:00:00 AM	1.92	-2.23	1015.006	73.92	7.008	0.82	15.71	101.09
51.50853-0.12574	51.50853	0.12574	2001	11	1	6:00:00 AM	0.94	-3.65	1019.031	71.256	6.649	17.14	2.60	100.54
51.50853-0.12574	51.50853	0.12574	2001	11	1	9:00:00 AM	2.87	-0.08	1026.954	81.138	7.456	19.26	10.05	103.79
51.50853-0.12574	51.50853	0.12574	2001	11	1	12:00:00 PM	-1.75	-3.05	1031.213	91.395	3.052	4.62	11.28	107.20
51.50853-0.12574	51.50853	0.12574	2001	11	1	3:00:00 PM	2.41	-1.25	1032.437	77.061	2.789	23.83	-2.82	103.00
51.50853-0.12574	51.50853	0.12574	2001	11	1	6:00:00 PM	-0.19	-2.2	1029.441	86.488	1.268	9.79	7.56	107.26
51.50853-0.12574	51.50853	0.12574	2001	11	1	9:00:00 PM	2.78	-1.62	1023.019	72.595	3.44	1.73	6.22	107.99
51.50853-0.12574	51.50853	0.12574	2001	11	2	12:00:00 AM	-1.96	-3.8	1015.696	87.252	1.981	11.05	-1.28	102.56
51.50853-0.12574	51.50853	0.12574	2001	11	2	3:00:00 AM	2.17	-2.58	1019.125	71.101	5.549	6.70	13.68	105.10
51.50853-0.12574	51.50853	0.12574	2001	11	2	6:00:00 AM	-1.26	-2.57	1024.898	90.883	4.242	24.52	6.10	109.97
51.50853-0.12574	51.50853	0.12574	2001	11	2	9:00:00 AM	3.08	-2.25	1026.535	68.1	4.369	1.56	1.46	106.20
51.50853-0.12574	51.50853	0.12574	2001	11	2	12:00:00 PM	-1.87	-2.91	1023.657	92.523	0.738	3.16	11.78	101.32
51.50853-0.12574	51.50853	0.12574	2001	11	2	3:00:00 PM	3.7	-0.19	1014.37	75.5	5.177	8.86	10.05	102.45
51.50853-0.12574	51.50853	0.12574	2001	11	2	6:00:00 PM	2.6	1.7	1008.945	94.28	3.651	1.26	4.02	109.26
51.50853-0.12574	51.50853	0.12574	2001	11	2	9:00:00 PM	0.18	-1.96	998.315	85.721	3.212	4.56	2.17	106.20
51.50853-0.12574	51.50853	0.12574	2001	11	3	12:00:00 AM	0.5	-2.18	1000.472	81.781	4.034	20.64	17.89	103.56
51.50853-0.12574	51.50853	0.12574	2001	11	3	3:00:00 AM	3.19	-3.15	1003.01	63.3	4.367	13.01	4.16	100.56
51.50853-0.12574	51.50853	0.12574	2001	11	3	6:00:00 AM	3.67	-3.43	1004.276	59.607	3.776	14.29	9.71	100.69
51.50853-0.12574	51.50853	0.12574	2001	11	3	9:00:00 AM	1.6	-3.27	1006.071	70.264	2.522	3.30	-0.55	101.86
51.50853-0.12574	51.50853	0.12574	2001	11	3	12:00:00 PM	0.6	-3.46	1008.27	73.91	1.798	6.56	8.45	100.83
51.50853-0.12574	51.50853	0.12574	2001	11	3	3:00:00 PM	0.14	-3.98	1009.559	73.6	1.512	8.20	8.30	101.07
51.50853-0.12574	51.50853	0.12574	2001	11	3	6:00:00 PM	0.05	-4.69	1010.472	70.406	1.596	16.17	6.18	106.79
51.50853-0.12574	51.50853	0.12574	2001	11	3	9:00:00 PM	0.06	-4.44	1010.553	71.8	1.828	10.61	2.00	103.98
51.50853-0.12574	51.50853	0.12574	2001	11	4	12:00:00 AM	0.93	-2.65	1011.572	77.1	2.532	22.60	-1.80	103.78
51.50853-0.12574	51.50853	0.12574	2001	11	4	3:00:00 AM	3.4	0.45	1011.296	80.6	3.542	11.32	17.76	101.63
51.50853-0.12574	51.50853	0.12574	2001	11	4	6:00:00 AM	5.1	3.75	1010.509	91.1	3.225	11.32	15.34	102.96
51.50853-0.12574	51.50853	0.12574	2001	11	4	9:00:00 AM	4.45	3.85	1011.32	96.3	2.467	21.84	7.75	108.80
51.50853-0.12574	51.50853	0.12574	2001	11	4	12:00:00 PM	2.94	2	1012.405	93.6	2.289	24.75	0.91	100.01
51.50853-0.12574	51.50853	0.12574	2001	11	4	3:00:00 PM	1.66	0.25	1013.887	90	1.931	22.81	2.01	102.88
51.50853-0.12574	51.50853	0.12574	2001	11	4	6:00:00 PM	1.06	-0.65	1015.208	88.3	1.583	12.36	0.01	106.22
51.50853-0.12574	51.50853	0.12574	2001	11	4	9:00:00 PM	1.35	-1.08	1015.908	84.228	1.045	14.81	8.53	107.70
51.50853-0.12574	51.50853	0.12574	2001	11	5	12:00:00 AM	2.49	-0.88	1017.033	78.47	1.433	9.09	6.30	100.04
51.50853-0.12574	51.50853	0.12574	2001	11	5	3:00:00 AM	3.54	0.71	1017.665	81.452	2.477	13.66	5.74	104.22
51.50853-0.12574	51.50853	0.12574	2001	11	5	6:00:00 AM	5.53	4.54	1017.132	93.8	2.184	2.99	5.13	100.88
51.50853-0.12574	51.50853	0.12574	2001	11	5	9:00:00 AM	5.51	5	1017.039	96.467	2.542	15.36	9.28	104.89
51.50853-0.12574	51.50853	0.12574	2001	11	5	12:00:00 PM	5.45	4.86	1017.083	95.822	2.911	14.09	-1.62	105.83
51.50853-0.12574	51.50853	0.12574	2001	11	5	3:00:00 PM	5.83	4.97	1015.876	94.2	3.426	2.37	-1.44	101.47
51.50853-0.12574	51.50853	0.12574	2001	11	5	6:00:00 PM	4.98	4.05	1013.806	94.1	4.267	13.16	-1.63	109.22
51.50853-0.12574	51.50853	0.12574	2001	11	5	9:00:00 PM	5.46	4.45	1010.847	92.7	4.85	20.85	8.70	100.48
51.50853-0.12574	51.50853	0.12574	2001	11	6	12:00:00 AM	6.87	5.88	1008.048	93.77	5.31	6.81	4.10	107.65
51.50853-0.12574	51.50853	0.12574	2001	11	6	3:00:00 AM	9.12	6.25	1002.914	81.9	7.018	23.17	16.68	105.38
51.50853-0.12574	51.50853	0.12574	2001	11	6	6:00:00 AM	8.13	5.71	993.448	84.443	7.395	10.04	5.79	104.46
51.50853-0.12574	51.50853	0.12574	2001	11	6	9:00:00 AM	7.16	6	987.768	92.127	3.226	11.96	11.82	108.69
51.50853-0.12574	51.50853	0.12574	2001	11	6	12:00:00 PM	5.78	1.25	989.554	72.9	13.32	6.52	-0.30	100.46
51.50853-0.12574	51.50853	0.12574	2001	11	6	3:00:00 PM	3.27	-3.37	995.987	61.757	11.276	6.93	7.35	107.14
51.50853-0.12574	51.50853	0.12574	2001	11	6	6:00:00 PM	1.79	-5.57	1000.576	57.915	10.46	12.54	7.48	107.09
51.50853-0.12574	51.50853	0.12574	2001	11	6	9:00:00 PM	1.61	-6.44	1003.385	55.1	9.536	5.79	-2.99	109.40
51.50853-0.12574	51.50853	0.12574	2001	11	7	12:00:00 AM	1.77	-5.85	1005.865	57.053	8.374	3.56	16.72	100.87
51.50853-0.12574	51.50853	0.12574	2001	11	7	3:00:00 AM	4.38	-4.85	1006.36	50.9	8.941	4.48	15.77	100.82
51.50853-0.12574	51.50853	0.12574	2001	11	7	6:00:00 AM	4.47	-3.82	1006.467	54.72	9.19	7.54	9.69	107.42
51.50853-0.12574	51.50853	0.12574	2001	11	7	9:00:00 AM	2.85	-4.11	1008.425	60.425	7.279	11.02	15.79	106.80
51.50853-0.12574	51.50853	0.12574	2001	11	7	12:00:00 PM	2.18	-4.62	1010.656	61.031	6.302	10.86	14.56	101.79
51.50853-0.12574	51.50853	0.12574	2001	11	7	3:00:00 PM	0.96	-5.41	1011.481	62.63	5.469	6.11	8.64	104.17
51.50853-0.12574	51.50853	0.12574	2001	11	7	6:00:00 PM	0.25	-5.64	1011.605	64.767	4.736	5.83	15.75	104.11
51.50853-0.12574	51.50853	0.12574	2001	11	7	9:00:00 PM	-0.17	-5.7	1012.027	66.088	4.388	12.94	9.56	108.82
51.50853-0.12574	51.50853	0.12574	2001	11	8	12:00:00 AM	0.18	-5.85	1013.518	63.9	4.15	7.49	9.44	105.46
51.50853-0.12574	51.50853	0.12574	2001	11	8	3:00:00 AM	2.62	-5.45	1014.416	55.3	4.249	5.62	3.76	104.61
51.50853-0.12574	51.50853	0.12574	2001	11	8	6:00:00 AM	3.3	-5.72	1014.855	51.6	4.023	1.30	2.77	107.14
51.50853-0.12574	51.50853	0.12574	2001	11	8	9:00:00 AM	1.23	-5.48	1016.214	60.6	2.6	2.14	4.83	101.10
51.50853-0.12574	51.50853	0.12574	2001	11	8	12:00:00 PM	0.29	-5.27	1017.16	65.924	2.387	17.45	1.74	101.22
51.50853-0.12574	51.50853	0.12574	2001	11	8	3:00:00 PM	0.04	-4.75	1017.344	70.003	2.644	22.07	1.82	106.15
51.50853-0.12574	51.50853	0.12574	2001	11	8	6:00:00 PM	0.26	-2.55	1016.3	81.5	3.241	0.53	15.84	105.22
51.50853-0.12574	51.50853	0.12574	2001	11	8	9:00:00 PM	1.92	-1.05	1014.728	80.5	4.132	13.53	-0.80	102.96
51.50853-0.12574	51.50853	0.12574	2001	11	9	12:00:00 AM	3.3	2.15	1015.171	92.6	3.893	0.74	-1.72	109.78
51.50853-0.12574	51.50853	0.12574	2001	11	9	3:00:00 AM	6.29	-0.2	1015.228	63.3	5.704	24.89	9.50	102.18
51.50853-0.12574	51.50853	0.12574	2001	11	9	6:00:00 AM	5.69	-1.29	1014.103	60.613	5.685	4.55	4.87	105.89
51.50853-0.12574	51.50853	0.12574	2001	11	9	9:00:00 AM	3.56	-2.35	1013.128	65.216	6.191	7.14	16.30	102.46
51.50853-0.12574	51.50853	0.12574	2001	11	9	12:00:00 PM	3.24	-1.71	1011.16	70.334	7.165	15.82	11.34	100.62
51.50853-0.12574	51.50853	0.12574	2001	11	9	3:00:00 PM	3.05	-1.54	1008.758	71.874	7.244	15.96	16.54	101.19
51.50853-0.12574	51.50853	0.12574	2001	11	9	6:00:00 PM	2.01	-2.57	1007.208	71.555	6.387	22.16	0.93	100.55
51.50853-0.12574	51.50853	0.12574	2001	11	9	9:00:00 PM	1.24	-3.5	1004.944	70.482	5.697	22.18	14.28	101.97
